CCCM_IDP_Site_Code,Region,District,IDP_Site,Latitude,Longitude
CCCM-2023-SO220117-0255,Banadir,Mogadishu Khada,Kaalmoy,2.0618179,45.2481369
CCCM-2023-SO220117-0177,Banadir,Mogadishu Khada,Kaambooni - Buur Gaab,2.0531301,45.2454252
CCCM-2023-SO220117-0387,Banadir,Mogadishu Khada,Kaamil - Muhiim,2.0643193,45.2436965
CCCM-2023-SO220117-0389,Banadir,Mogadishu Khada,Kaamil - Xurmo,2.0636554,45.2435533
CCCM-2023-SO220117-0390,Banadir,Mogadishu Khada,Kamil - Jimcaale,2.0636861,45.2440069
CCCM-2023-SO220117-0735,Banadir,Mogadishu Khada,Kismayo - Bulacle,2.0453819,45.2534332
CCCM-2023-SO220117-0736,Banadir,Mogadishu Khada,Kismayo - Kulmis,2.0453837,45.253405
CCCM-2023-SO220117-0843,Banadir,Mogadishu Khada,Koofi Dheere,2.0581427,45.267296
CCCM-2023-SO220117-0737,Banadir,Mogadishu Khada,Kuhiro - Cigaal,2.0417022,45.250236
CCCM-2023-SO220117-0740,Banadir,Mogadishu Khada,Kuhiro - Urur,2.0418055,45.2505181
CCCM-2023-SO220117-0391,Banadir,Mogadishu Khada,Kulan,2.0654061,45.2441329
CCCM-2023-SO220116-0511,Banadir,Mogadishu Khada,Kulmis,2.056397,45.271985
CCCM-2023-SO220117-0392,Banadir,Mogadishu Khada,Kulmiye,2.06206,45.245125
CCCM-2023-SO220117-0178,Banadir,Mogadishu Khada,Kulmiye Weyne - Basro 2,2.0511824,45.23915
CCCM-2023-SO220117-0490,Banadir,Mogadishu Khada,Kun Yasiin - Bulosarmaan,2.0630155,45.2540367
CCCM-2023-SO220117-0491,Banadir,Mogadishu Khada,Kun Yasiin - Bulotaakoy,2.0630306,45.2537448
CCCM-2023-SO220117-0492,Banadir,Mogadishu Khada,Kun Yasiin - Goloosho,2.0628172,45.254051
CCCM-2023-SO220117-0493,Banadir,Mogadishu Khada,Kun Yasiin - Gumurey,2.0627973,45.2541063
CCCM-2023-SO220117-0494,Banadir,Mogadishu Khada,Kun Yasiin - Sagal Ashuun,2.0630877,45.253988
CCCM-2023-SO220117-0495,Banadir,Mogadishu Khada,Kun Yasiin - War Gaab,2.0627882,45.2539008
CCCM-2023-SO220117-0584,Banadir,Mogadishu Khada,Kuntuwarey - Al-Mustaqim,2.056953,45.2631089
CCCM-2023-SO220117-0585,Banadir,Mogadishu Khada,Kuntuwarey - Bulacle,2.0568319,45.2630461
CCCM-2023-SO220117-0586,Banadir,Mogadishu Khada,Kuntuwarey - Bulo Warbo,2.0568878,45.2630756
CCCM-2023-SO220117-0587,Banadir,Mogadishu Khada,Kuntuwarey - Buur Bishar,2.0568973,45.2630724
CCCM-2023-SO220117-0589,Banadir,Mogadishu Khada,Kuntuwarey - Rasmi,2.0569633,45.2630468
CCCM-2023-SO220117-0590,Banadir,Mogadishu Khada,Kuntuwarey - Rasumaal,2.0568939,45.2630375
CCCM-2023-SO220117-0591,Banadir,Mogadishu Khada,Kuntuwarey - Sablale,2.056952,45.263115
CCCM-2023-SO220117-0138,Banadir,Mogadishu Khada,Libanta Qoryoley 3 - Wadajir,2.069137,45.2361258
CCCM-2023-SO220117-0180,Banadir,Mogadishu Khada,Libido Jibaax - Dalaad,2.0514259,45.2412895
CCCM-2023-SO220117-0804,Banadir,Mogadishu Khada,Liibaan - Daadaale,2.0520756,45.2691545
CCCM-2023-SO220117-0845,Banadir,Mogadishu Khada,Liibaan - Liibaan,2.0527973,45.2696698
CCCM-2023-SO220117-0846,Banadir,Mogadishu Khada,Liibaan - Matabaan,2.0524772,45.2689859
CCCM-2023-SO220117-0741,Banadir,Mogadishu Khada,Maajid - Cimraan,2.0464059,45.2497126
CCCM-2023-SO220117-0742,Banadir,Mogadishu Khada,Maajid - Dameerale,2.046077,45.2498903
CCCM-2023-SO220117-0743,Banadir,Mogadishu Khada,Maajid - Intisaam,2.0464899,45.2499554
CCCM-2023-SO220117-0744,Banadir,Mogadishu Khada,Maajid - Maxfuud,2.0465956,45.2498474
CCCM-2023-SO220117-0745,Banadir,Mogadishu Khada,Maajid - Muscab,2.0457029,45.2497714
CCCM-2023-SO220117-0746,Banadir,Mogadishu Khada,Maajid - Muucaad,2.0458712,45.2498738
CCCM-2023-SO220117-0747,Banadir,Mogadishu Khada,Maajid - Quleteen,2.0458472,45.2496619
CCCM-2023-SO220117-0748,Banadir,Mogadishu Khada,Maajid - Raaxo,2.0465913,45.2498538
CCCM-2023-SO220117-0749,Banadir,Mogadishu Khada,Maajid - Raqda,2.0461716,45.2498647
CCCM-2023-SO220117-0751,Banadir,Mogadishu Khada,Maajid - Umeyma,2.0459781,45.2495442
CCCM-2023-SO220117-0065,Banadir,Mogadishu Khada,Maakoow - Bangalo,2.0671402,45.2328984
CCCM-2023-SO220117-0139,Banadir,Mogadishu Khada,Maandeeq - Bushro,2.0659973,45.238726
CCCM-2023-SO220117-0140,Banadir,Mogadishu Khada,Maandeeq - Farxaan,2.066038,45.2394548
CCCM-2023-SO220117-0805,Banadir,Mogadishu Khada,Maaya Murug - Koofi,2.0538237,45.26589
CCCM-2023-SO220117-0141,Banadir,Mogadishu Khada,Maayo Fuul,2.0655991,45.2382002
CCCM-2023-SO220117-0594,Banadir,Mogadishu Khada,Maciin Alle - Baladul Amiin,2.0602575,45.2597349
CCCM-2023-SO220117-0595,Banadir,Mogadishu Khada,Maciin Alle - Daldhis,2.0602004,45.2595158
CCCM-2023-SO220117-0596,Banadir,Mogadishu Khada,Maciin Alle - Maciin Alle,2.0604296,45.2594847
CCCM-2023-SO220117-0597,Banadir,Mogadishu Khada,Maciin Alle - Maqsuud,2.0599729,45.2589899
CCCM-2023(U)-SO220117-0394,Banadir,Mogadishu Khada,Macqul,2.0630451,45.2449505
CCCM-2023-SO220117-0066,Banadir,Mogadishu Khada,Madooy,2.0611739,45.2234148
CCCM-2023-SO220117-0806,Banadir,Mogadishu Khada,Mahad Alle - Mahad Alle,2.0554377,45.266961
CCCM-2023-SO220117-0807,Banadir,Mogadishu Khada,Mahad Alle - Qansaxdheere,2.0550825,45.2664778
CCCM-2023-SO220117-0067,Banadir,Mogadishu Khada,Mahadaay - Lafoole,2.0667938,45.2329031
CCCM-2023-SO220117-0182,Banadir,Mogadishu Khada,Mamuus - Kadiye,2.054385,45.2440318
CCCM-2023-SO220117-0183,Banadir,Mogadishu Khada,Mamuus - Samaan,2.0548707,45.2442216
CCCM-2023-SO220117-0396,Banadir,Mogadishu Khada,Mandeq - Mandeq,2.0655433,45.24396
CCCM-2023-SO220117-0144,Banadir,Mogadishu Khada,Maryama - Dahable,2.0664087,45.2367162
CCCM-2023-SO220117-0145,Banadir,Mogadishu Khada,Maryama - Gololdhere,2.0667675,45.236874
CCCM-2023-SO220117-0497,Banadir,Mogadishu Khada,Masha Allah - Bishaar,2.0603687,45.256143
CCCM-2023-SO220117-0498,Banadir,Mogadishu Khada,Masha Allah - Dogaab,2.0604761,45.2563104
CCCM-2023-SO220117-0501,Banadir,Mogadishu Khada,Masha Allah - Macalin Rombe,2.0606308,45.2552906
CCCM-2023-SO220117-0502,Banadir,Mogadishu Khada,Masha Allah - Masha Allah,2.0603961,45.2562119
CCCM-2023-SO220117-0503,Banadir,Mogadishu Khada,Masha Allah - Nawaal,2.0608825,45.2559051
CCCM-2023-SO220117-0072,Banadir,Mogadishu Khada,Muntaas - Hoodo,2.0625115,45.2314078
CCCM-2023-SO220117-0848,Banadir,Mogadishu Khada,Muruqmaal,2.0575818,45.2654688
CCCM-2023-SO220117-0073,Banadir,Mogadishu Khada,Musbaax - Hoodo2,2.0591338,45.231561
CCCM-2023-SO220117-0074,Banadir,Mogadishu Khada,Mustaqiim - Balad Amin,2.0673606,45.2290292
CCCM-2023-SO220117-0075,Banadir,Mogadishu Khada,Mustaqiim - Buulo Xaaji,2.0664243,45.2289269
CCCM-2023-SO220117-0076,Banadir,Mogadishu Khada,Mustaqiim - Buur Fuulo,2.0669085,45.2287616
CCCM-2023-SO220117-0185,Banadir,Mogadishu Khada,Mustaqim,2.0613745,45.2431807
CCCM-2023-SO220117-0505,Banadir,Mogadishu Khada,Nasib Wanag - Cirmar,2.0630806,45.2534389
CCCM-2023-SO220117-0149,Banadir,Mogadishu Khada,Nasiib - Waraxma,2.064292,45.239657
CCCM-2023-SO220117-0399,Banadir,Mogadishu Khada,Nasri,2.0662932,45.2445297
CCCM-2023-SO220117-0400,Banadir,Mogadishu Khada,Nasridoon,2.0642731,45.2426661
CCCM-2023-SO220117-0077,Banadir,Mogadishu Khada,Nasru Diin,2.0610386,45.2233946
CCCM-2023-SO220117-0752,Banadir,Mogadishu Khada,Nimatu Rabi - Alkheyr,2.0468423,45.2512118
CCCM-2023-SO220117-0753,Banadir,Mogadishu Khada,Nimatu Rabi - Boorama,2.0462633,45.2507288
CCCM-2023-SO220117-0754,Banadir,Mogadishu Khada,Nimatu Rabi - Keysaney,2.0459901,45.2512642
CCCM-2023-SO220117-0755,Banadir,Mogadishu Khada,Nimatu Rabi - Miskiin Alle,2.0467406,45.2512594
CCCM-2023-SO220117-0757,Banadir,Mogadishu Khada,Nimatu Rabi - Naxariis,2.0468658,45.2506421
CCCM-2023-SO220117-0758,Banadir,Mogadishu Khada,Nimatu Rabi - Tanziil,2.0462806,45.2511531
CCCM-2023-SO220117-0079,Banadir,Mogadishu Khada,Nogoob,2.0660368,45.233949
CCCM-2023-SO220117-0186,Banadir,Mogadishu Khada,Nuro 2 - Carafad,2.0590939,45.2433665
CCCM-2023-SO220117-0850,Banadir,Mogadishu Khada,Qeeru Raasiqiin - Buurgaabo,2.0543885,45.2696856
CCCM-2023-SO220117-0851,Banadir,Mogadishu Khada,Qeeru Raasiqiin - Daarusalaam,2.0537726,45.2690701
CCCM-2023-SO220117-0852,Banadir,Mogadishu Khada,Qeeru Raasiqiin - Ibraahiim,2.0544572,45.2694142
CCCM-2023-SO220117-0853,Banadir,Mogadishu Khada,Qeeru Raasiqiin - Tiitinleey,2.0533037,45.2686616
CCCM-2023-SO220117-0854,Banadir,Mogadishu Khada,Qeeru Raasiqiin - Wargaduudo,2.053689,45.2695775
CCCM-2023-SO220117-0855,Banadir,Mogadishu Khada,Qeeru Raasiqiin - Xamdi,2.0539945,45.2693632
CCCM-2023-SO220117-0856,Banadir,Mogadishu Khada,Qulunquul,2.055776,45.2719674
CCCM-2023-SO220117-0188,Banadir,Mogadishu Khada,Raja'Alle - Asma,2.05668,45.2438
CCCM-2023-SO220117-0189,Banadir,Mogadishu Khada,Raja'Alle - Bubal,2.0564386,45.2438384
CCCM-2023-SO220117-0190,Banadir,Mogadishu Khada,Raja'Alle - Dulmar,2.0563286,45.2436997
CCCM-2023-SO220117-0191,Banadir,Mogadishu Khada,Raja'Alle - La'Iilaaf,2.0565302,45.2436238
CCCM-2023-SO220117-0082,Banadir,Mogadishu Khada,Ramadaan - Horyaal,2.0581767,45.2320949
CCCM-2023-SO220117-0150,Banadir,Mogadishu Khada,Raxma - Al Raxma,2.0660477,45.2398181
CCCM-2023-SO220117-0192,Banadir,Mogadishu Khada,Rees Barwaaqo - Hareeri Miirshe,2.054329,45.2430452
CCCM-2023-SO220117-0259,Banadir,Mogadishu Khada,Riyaan - Iqro,2.0525802,45.2462875
CCCM-2023-SO220117-0260,Banadir,Mogadishu Khada,Riyaan - Saafi,2.0523121,45.2463159
CCCM-2023-SO220117-0508,Banadir,Mogadishu Khada,Roda - Mustaqbal,2.0609816,45.2529811
CCCM-2023-SO220117-0600,Banadir,Mogadishu Khada,Rooble - Barqad,2.0514139,45.2587219
CCCM-2023-SO220117-0601,Banadir,Mogadishu Khada,Rooble - Halgan,2.0510607,45.2579226
CCCM-2023-SO220117-0602,Banadir,Mogadishu Khada,Rooble - Iftin,2.0513722,45.2585196
CCCM-2023-SO220117-0603,Banadir,Mogadishu Khada,Rooble - Kaah,2.0510868,45.2576022
CCCM-2023-SO220117-0605,Banadir,Mogadishu Khada,Rooble - Tarash,2.0518006,45.2592139
CCCM-2023-SO220117-0083,Banadir,Mogadishu Khada,Roowey Gaduud,2.0651293,45.2151341
CCCM-2023-SO220117-0759,Banadir,Mogadishu Khada,Saabir2 - Zaaid,2.0458986,45.2502693
CCCM-2023-SO220117-0261,Banadir,Mogadishu Khada,Saacid - Burfule,2.0590807,45.2463286
CCCM-2023-SO220117-0262,Banadir,Mogadishu Khada,Saacid - Carishley,2.058293,45.2482842
CCCM-2023-SO220117-0263,Banadir,Mogadishu Khada,Saacid - Dameerale,2.0584176,45.246276
CCCM-2023-SO220117-0264,Banadir,Mogadishu Khada,Saacid - Irdey,2.0587089,45.2458174
CCCM-2023-SO220117-0193,Banadir,Mogadishu Khada,Saacid - Jerow,2.059122,45.2438048
CCCM-2023-SO220117-0266,Banadir,Mogadishu Khada,Saacid - Kurman,2.05738,45.24589
CCCM-2023-SO220117-0194,Banadir,Mogadishu Khada,Saacid - Maleyley,2.059401,45.2438787
CCCM-2023-SO220117-0267,Banadir,Mogadishu Khada,Saacid - Mareerta,2.0588576,45.2483305
CCCM-2023-SO220117-0268,Banadir,Mogadishu Khada,Saacid - Rabi Tuug,2.0582781,45.2462288
CCCM-2023-SO220117-0269,Banadir,Mogadishu Khada,Saacid - Rooble,2.0584218,45.2458299
CCCM-2023-SO220117-0270,Banadir,Mogadishu Khada,Saacid - Salax Yaale,2.0587355,45.2490059
CCCM-2023-SO220117-0271,Banadir,Mogadishu Khada,Saacid - Tugaare,2.0569341,45.2451445
CCCM-2023-SO220117-0272,Banadir,Mogadishu Khada,Saacid - Wobiyare,2.0591642,45.2458914
CCCM-2023-SO220117-0646,Banadir,Mogadishu Khada,Saadaq - Al-Nasri,2.0497427,45.2568917
CCCM-2023-SO220117-0857,Banadir,Mogadishu Khada,Saafi - Dooy,2.0531955,45.2694234
CCCM-2023-SO220117-0339,Banadir,Mogadishu Khada,Saaxil,2.0614368,45.2456258
CCCM-2023-SO220117-0084,Banadir,Mogadishu Khada,Sabiib,2.0651293,45.2151341
CCCM-2023-SO220117-0510,Banadir,Mogadishu Khada,Sabir - Fatxul Iilman,2.0594975,45.2547618
CCCM-2023-SO220117-0512,Banadir,Mogadishu Khada,Sabir - Sabir Yare,2.05952,45.2548678
CCCM-2023-SO220117-0513,Banadir,Mogadishu Khada,Sabir - Waneey,2.059503,45.2547903
CCCM-2023-SO220117-0340,Banadir,Mogadishu Khada,Sablaale,2.0609047,45.2466756
CCCM-2023-SO220117-0195,Banadir,Mogadishu Khada,Sadiima - Dabyanbo,2.0525075,45.2457354
CCCM-2023-SO220117-0196,Banadir,Mogadishu Khada,Safaari,2.0564363,45.2424707
CCCM-2023-SO220117-0085,Banadir,Mogadishu Khada,Safiina - Maduulow,2.0639742,45.2253091
CCCM-2023-SO220117-0086,Banadir,Mogadishu Khada,Safina,2.0651293,45.2151341
CCCM-2023-SO220117-0403,Banadir,Mogadishu Khada,Sahal,2.0629232,45.2433506
CCCM-2023-SO220117-0858,Banadir,Mogadishu Khada,Salmaan,2.0580281,45.2666322
CCCM-2023-SO220117-0197,Banadir,Mogadishu Khada,Samadeeq - Gudmo,2.055824,45.2404471
CCCM-2023-SO220117-0412,Banadir,Mogadishu Khada,Samadoon,2.062562,45.2433317
CCCM-2023-SO220117-0606,Banadir,Mogadishu Khada,Samatalis - Bula Sokor,2.0511248,45.258577
CCCM-2023(U)-SO220117-0414,Banadir,Mogadishu Khada,Samodeeq,2.0625689,45.2452966
CCCM-2023-SO220117-0514,Banadir,Mogadishu Khada,Sarmaan - Bilkher,2.0617505,45.2578545
CCCM-2023-SO220117-0515,Banadir,Mogadishu Khada,Sarmaan - Bushra,2.0612318,45.2581088
CCCM-2023-SO220117-0516,Banadir,Mogadishu Khada,Sarmaan - Dacad,2.0611457,45.258336
CCCM-2023-SO220117-0517,Banadir,Mogadishu Khada,Sarmaan - Imaan,2.0615238,45.2578598
CCCM-2023-SO220117-0087,Banadir,Mogadishu Khada,Sarmandher,2.0691252,45.226898
CCCM-2023-SO220117-0416,Banadir,Mogadishu Khada,Sharaf - Farxane,2.0666605,45.2488579
CCCM-2023-SO220117-0417,Banadir,Mogadishu Khada,Sharrey,2.0663763,45.2446598
CCCM-2023-SO220117-0198,Banadir,Mogadishu Khada,Shiilow - Moor Gaawey,2.0572383,45.243654
CCCM-2023-SO220117-0201,Banadir,Mogadishu Khada,Shiniile - Buulo Gaduud,2.0600935,45.2434731
CCCM-2023-SO220117-0202,Banadir,Mogadishu Khada,Shiniile - Ceelbaay,2.0603325,45.2432031
CCCM-2023-SO220117-0203,Banadir,Mogadishu Khada,Shiniile - Tugarey,2.0615094,45.2439274
CCCM-2023-SO220117-0760,Banadir,Mogadishu Khada,Somali Uron - Galhagog,2.0443914,45.2501468
CCCM-2023-SO220117-0761,Banadir,Mogadishu Khada,Somali Uron - Iyey,2.0444017,45.2501395
CCCM-2023-SO220117-0763,Banadir,Mogadishu Khada,Somali Uron - Kilo Sabca,2.0442813,45.2502794
CCCM-2023-SO220117-0764,Banadir,Mogadishu Khada,Somali Uron - Majabto,2.0443613,45.2501294
CCCM-2023-SO220117-0765,Banadir,Mogadishu Khada,Somali Uron - Musbaax,2.0444005,45.2501666
CCCM-2023-SO220117-0766,Banadir,Mogadishu Khada,Somali Uron - Musbaax 2,2.0443857,45.2502284
CCCM-2023-SO220117-0770,Banadir,Mogadishu Khada,Somali Weyn - Gaduudow,2.0435782,45.2532159
CCCM-2023-SO220117-0773,Banadir,Mogadishu Khada,Talo Rabi - Alfarax,2.0430115,45.2498454
CCCM-2023-SO220117-0776,Banadir,Mogadishu Khada,Talo Rabi - Muruqmaal,2.0432452,45.2500548
CCCM-2023-SO220117-0777,Banadir,Mogadishu Khada,Talo Rabi - Shalaqben,2.0430152,45.2500464
CCCM-2023-SO220117-0205,Banadir,Mogadishu Khada,Talo Wadaag - Al Nasri,2.0523471,45.2441226
CCCM-2023-SO220117-0780,Banadir,Mogadishu Khada,Tawakal - Tawakal Dugsiloow,2.0458575,45.2497418
CCCM-2023-SO220117-0781,Banadir,Mogadishu Khada,Tawakal - Tawakal Safaari,2.0459334,45.2502194
CCCM-2023-SO220117-0783,Banadir,Mogadishu Khada,Tawakal - Tawakalxiroow,2.0462268,45.2506782
CCCM-2023-SO220117-0859,Banadir,Mogadishu Khada,Waaf,2.0556552,45.2673101
CCCM-2023-SO220117-0343,Banadir,Mogadishu Khada,Wabiyow,2.0610642,45.2461389
CCCM-2023-SO220117-0093,Banadir,Mogadishu Khada,Wal Waal - Quuri,2.0661822,45.2356003
CCCM-2023-SO220117-0608,Banadir,Mogadishu Khada,Walaal Macaan - Ahlu Kheer,2.0526196,45.2593006
CCCM-2023-SO220117-0609,Banadir,Mogadishu Khada,Walaal Macaan - Biyakubaris,2.0528636,45.2586864
CCCM-2023-SO220117-0611,Banadir,Mogadishu Khada,Walaal Macaan - Ilintire,2.0535706,45.2583218
CCCM-2023-SO220117-0614,Banadir,Mogadishu Khada,Walaalaha - Bilan2,2.0533594,45.2580345
CCCM-2023-SO220117-0615,Banadir,Mogadishu Khada,Walaalaha - Lawiile,2.0532138,45.2578056
CCCM-2023-SO220117-0617,Banadir,Mogadishu Khada,Walaalo Isjacel - Qurac Mudul,2.0518445,45.2570795
CCCM-2023-SO220117-0619,Banadir,Mogadishu Khada,Walaalo Isjecel - Mahadho,2.0523595,45.2579997
CCCM-2023-SO220117-0095,Banadir,Mogadishu Khada,Walwaltire - Goolool Dheere,2.0619982,45.2263305
CCCM-2023-SO220117-0097,Banadir,Mogadishu Khada,Waranlle - Saabarin,2.0637244,45.2267068
CCCM-2023-SO220117-0098,Banadir,Mogadishu Khada,Waranlle - Zamzam,2.0646011,45.2276779
CCCM-2023-SO220117-0787,Banadir,Mogadishu Khada,Xaaji Kusow - Doon Idle,2.0416847,45.2504809
CCCM-2023-SO220117-0788,Banadir,Mogadishu Khada,Xaaji Kusow - Far Keerow,2.041439,45.2503521
CCCM-2023-SO220117-0622,Banadir,Mogadishu Khada,Xanaano - Shiniile,2.0517618,45.2590236
CCCM-2023-SO220117-0277,Banadir,Mogadishu Khada,Xaqdhawr - Baby Xaaw,2.058688,45.2466504
CCCM-2023-SO220117-0278,Banadir,Mogadishu Khada,Xaqdhawr - Beeyxaaw,2.0584404,45.2467216
CCCM-2023-SO220117-0279,Banadir,Mogadishu Khada,Xaqdhawr - Buqaari,2.0593267,45.2467367
CCCM-2023-SO220117-0280,Banadir,Mogadishu Khada,Xaqdhawr - Cooflawe,2.058867,45.2464396
CCCM-2023-SO220117-0283,Banadir,Mogadishu Khada,Xaqdhawr - Dulqaad,2.0571661,45.2469876
CCCM-2023-SO220117-0284,Banadir,Mogadishu Khada,Xaqdhawr - Erile,2.0576517,45.2491077
CCCM-2023-SO220117-0285,Banadir,Mogadishu Khada,Xaqdhawr - Fool Jeex,2.0578542,45.2483504
CCCM-2023-SO220117-0286,Banadir,Mogadishu Khada,Xaqdhawr - Garowlaay,2.0579597,45.2472022
CCCM-2023-SO220117-0287,Banadir,Mogadishu Khada,Xaqdhawr - Gumaysdiid,2.0586977,45.2464351
CCCM-2023-SO220117-0288,Banadir,Mogadishu Khada,Xaqdhawr - Haabsho,2.05741,45.2473633
CCCM-2023-SO220117-0289,Banadir,Mogadishu Khada,Xaqdhawr - Iidaale,2.0582368,45.247257
CCCM-2023-SO220117-0290,Banadir,Mogadishu Khada,Xaqdhawr - Janaale,2.0592787,45.2465326
CCCM-2023-SO220117-0292,Banadir,Mogadishu Khada,Xaqdhawr - Muruqmaal,2.0576917,45.2473933
CCCM-2023-SO220117-0345,Banadir,Mogadishu Khada,Xaqdhawr - Qodqod,2.0595588,45.2459703
CCCM-2023-SO220117-0293,Banadir,Mogadishu Khada,Xaqdhawr - Qoraxey,2.05814,45.248785
CCCM-2023-SO220117-0294,Banadir,Mogadishu Khada,Xaqdhawr - Seeska,2.0593427,45.2469639
CCCM-2023-SO220117-0346,Banadir,Mogadishu Khada,Xaqdhawr - Xalis,2.0610478,45.2466057
CCCM-2023-SO220117-0295,Banadir,Mogadishu Khada,Xaqdhawr - Xamdi,2.0607716,45.2468185
CCCM-2023-SO220117-0624,Banadir,Mogadishu Khada,Xariir - Berlula,2.0595164,45.2607189
CCCM-2023-SO220117-0626,Banadir,Mogadishu Khada,Xariir - Xariir,2.0592676,45.2600934
CCCM-2023-SO220117-0423,Banadir,Mogadishu Khada,Xidig,2.0626135,45.2429902
CCCM-2023-SO220117-0862,Banadir,Mogadishu Khada,Xidigoole,2.0562564,45.2677104
CCCM-2023-SO220117-0627,Banadir,Mogadishu Khada,Xiis - Xiis,2.0552793,45.2589649
CCCM-2023-SO220117-0629,Banadir,Mogadishu Khada,Xogol - Xarago,2.0583721,45.2581909
CCCM-2023-SO220117-0863,Banadir,Mogadishu Khada,Xoogsade,2.0573513,45.267283
CCCM-2023-SO220117-0630,Banadir,Mogadishu Khada,Xoogyare - Derisurone,2.0532614,45.2598623
CCCM-2023-SO220117-0297,Banadir,Mogadishu Khada,Yaanboole,2.0591652,45.2473793
CCCM-2023-SO220117-0650,Banadir,Mogadishu Khada,Yaqle - Dhongolow,2.0513461,45.257125
CCCM-SO1303-0002,Togdheer,Owdweyne,Balli Yuusuf,8.772306123,44.93945078
CCCM-SO1303-0005,Togdheer,Owdweyne,Cabdi Faarax,9.185710012,44.98632642
CCCM-SO1303-0006,Togdheer,Owdweyne,Cali Cawad,8.84430945,44.78446241
CCCM-SO1303-0007,Togdheer,Owdweyne,Cawaale Aadan,8.991695933,44.9916433
CCCM-SO1303-0009,Togdheer,Owdweyne,Dhooba Wayne / Dhooba-Wayne,9.319405959,44.85928666
CCCM-SO1303-0010,Togdheer,Owdweyne,Girni,9.795922925,45.10486675
CCCM-SO1303-0011,Togdheer,Owdweyne,Gocondhaale,8.695675966,44.92972273
CCCM-SO1303-0015,Togdheer,Owdweyne,Khaatumo / Raydal Khaatumo,8.667600283,45.01438325
CCCM-SO1303-0016,Togdheer,Owdweyne,Qunyar Dega / Hawlwadaag/ Qunyar Dega,9.407805841,45.05869233
CCCM-SO1303-0017,Togdheer,Owdweyne,Xaaji Saalax A,8.594939676,45.24463139
CCCM-SO1303-0018,Togdheer,Owdweyne,Xaaji Saalax B,8.597478152,45.2411786
CCCM-SO1303-0019,Togdheer,Owdweyne,Xafad Somal / Xaafad Soomaal,9.410481125,45.06604243
CCCM-SO2404-0017,Bay,Qansax Dheere,Abag-Deerey,2.8758589,43.0118889
CCCM-SO2404-0004,Bay,Qansax Dheere,Abbey,2.8767546,42.9996673
CCCM-SO2404-0018,Bay,Qansax Dheere,Al-Amin,2.8667754,43.0063354
CCCM-SO2404-0005,Bay,Qansax Dheere,Al-Cadaala,2.8759045,43.0086672
CCCM-SO2404-0019,Bay,Qansax Dheere,Aliyow Mad Araale,2.8762885,43.0119438
CCCM-SO2404-0006,Bay,Qansax Dheere,Badbaado,2.8677632,43.005979
CCCM-SO2404-0020,Bay,Qansax Dheere,Bandhato,2.8753251,43.0110908
CCCM-SO2404-0001,Bay,Qansax Dheere,Busley,2.8750384,43.0114094
CCCM-SO2404-0021,Bay,Qansax Dheere,Buula Dhato,2.8749726,43.0102966
CCCM-SO2404-0002,Bay,Qansax Dheere,Buulo Abag,2.8783783,43.0074198
CCCM-SO2404-0007,Bay,Qansax Dheere,Dhershenkuus,2.8763086,43.0029265
CCCM-SO2404-0008,Bay,Qansax Dheere,Diinsoor,2.8682524,42.9996468
CCCM-SO2404-0009,Bay,Qansax Dheere,Dooday,2.8669493,43.0070841
CCCM-SO2404-0022,Bay,Qansax Dheere,Esow,2.8777923,43.0125853
CCCM-SO2404-0010,Bay,Qansax Dheere,Gedisoy,2.8730393,43.0097537
CCCM-SO2404-0011,Bay,Qansax Dheere,Hareeri-Jiroon,2.8659863,42.9982165
CCCM-SO2404-0023,Bay,Qansax Dheere,Hubbey,2.8748794,43.011824
CCCM-SO2404-0003,Bay,Qansax Dheere,Maanyow,2.8632936,43.0031114
CCCM-SO2404-0024,Bay,Qansax Dheere,Makuudo,2.8824726,42.9946484
CCCM-SO2404-0012,Bay,Qansax Dheere,Mubaarak,2.8676752,43.0076497
CCCM-SO2404-0025,Bay,Qansax Dheere,Mukubow,2.8781574,43.0122711
CCCM-SO2404-0013,Bay,Qansax Dheere,October,2.8784109,43.0096093
CCCM-SO2404-0014,Bay,Qansax Dheere,Shugaay,2.8691052,42.9994946
CCCM-SO2404-0026,Bay,Qansax Dheere,Tirki,2.8745442,43.0111415
CCCM-SO2404-0016,Bay,Qansax Dheere,Xaafito,2.8759716,43.0045451
CCCM-SO1606-0003,Bari,Qardho,Ayaan,9.5037175,49.0807247
CCCM-SO1606-0006,Bari,Qardho,Buula Qodax,9.4822284,49.0773348
CCCM-SO1606-0009,Bari,Qardho,Faay,9.50866,49.0793124
CCCM-SO1606-0012,Bari,Qardho,Garaash,9.5073964,49.0892048
CCCM-SO1606-0001,Bari,Qardho,Harmuud,9.4778979,49.0791333
CCCM-SO1606-0004,Bari,Qardho,Jamacada,9.4755073,49.0793952
CCCM-SO1606-0002,Bari,Qardho,New,9.4844258,49.0761094
CCCM-SO1606-0005,Bari,Qardho,Shabeele,9.4762471,49.0785414
CCCM-SO1606-0011,Bari,Qardho,Shimbiraale,9.5070418,49.0921071
CCCM-SO1606-0008,Bari,Qardho,Tawakal,9.4766528,49.0762825
CCCM-SO1606-0010,Bari,Qardho,Warsan,9.5064338,49.0812156
CCCM-SO1606-0007,Bari,Qardho,Xorgoble,9.518001,49.0796329
CCCM-SO1304-0001,Togdheer,Sheikh,Beeyo Macaan,10.06963994,45.84654974
